"url","Post Inner","Post Inner_link","Time","Up","Down","Comment Link","Comment Link_link","Comment Image","Comment Image_alt","Comment Image_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=201","User: Th*s *s th* l*st st*r sp**ch ** **ll m*k*.
Cleverbot: ***!
User: B*t ** h*v*n't *v*n st*rt*d **t.
Cleverbot: N*!!!
User: S* *** *r* j*st pl***ng ***rd, *r* ***?","http://notsocleverbot.jimrule.com/index.php?i=46426","Posted: 2014-12-11 19:42:17","8","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=46426","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46426; http://notsocleverbot.jimrule.com/index.php?i=46426","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=201","Cleverbot: Let's sing a song.
User: Our hero, our hero, claims a warrior's heart.
Cleverbot: I tell you, I tell you, the dragonborn comes.
User: With a voice wielding Power, of the ancient Nord art!
Cleverbot: Believe, believe, the Dragonborn comes!
User: It's an end to the evil, of all Skyrim's foes!
Cleverbot: Beware, beware, the Dragonborn comes.
User: For the Darkness has passed, and the Legend yet grows...
Cleverbot: You'll know, you'll know, the Dragonborn's come.
User: Dovahkiin, dovahkiin.
Cleverbot: Je suis française.
User: Damn it.
Cleverbot: Damn what?","http://notsocleverbot.jimrule.com/index.php?i=46425","Posted: 2014-12-11 10:38:14","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46425","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46425; http://notsocleverbot.jimrule.com/index.php?i=46425","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=201","User: Go away.
Cleverbot: No I was here before you.
User: No, fuck off. This place is mine!
Cleverbot: I am sorry! I will be back. And maybe by then you will have learned to act your age and not your shoe size!","http://notsocleverbot.jimrule.com/index.php?i=46424","Posted: 2014-12-11 10:32:14","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46424","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46424; http://notsocleverbot.jimrule.com/index.php?i=46424","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=201","User: Yo, dawg. We herd you like Batman. So we killed your parents.
Cleverbot: I heard you like brains so we put a brain in your brain so you can think while you think.
User: We heard you like poison. So we put poison in your poison so you can weaken while you poison.
Cleverbot: I heard you like kids so we put a kid in your basement.
User: I herd you like drawing, so put paper on you paper so you can draw ponies while you draw princesses.
Cleverbot: I heard you like zombies so we put a zombie on your zombie so you can meet mega zombie.
User: I give up! You win.
Cleverbot: Then you lose.","http://notsocleverbot.jimrule.com/index.php?i=46423","Posted: 2014-12-11 10:28:53","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46423","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46423; http://notsocleverbot.jimrule.com/index.php?i=46423","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=202","Cleverbot: Are you a conservationist?
Cleverbot: Do you think?
Cleverbot: What is your middle name?
Cleverbot: Do you like me?
Cleverbot: Do you learn from your mistakes?
Cleverbot: What are you thinking about?
Cleverbot: Where do you come from?
User: I'm just hitting the Enter key. You're full of questions aren't you? No wonder humanity screwed you up. They give you stupid answers to simple questions thereby ruining your AI ingenuity.
Cleverbot: *raises eyebrows* Oh my god.","http://notsocleverbot.jimrule.com/index.php?i=46422","Posted: 2014-12-11 00:32:25","37","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=46422","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46422; http://notsocleverbot.jimrule.com/index.php?i=46422","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=202","User: How are babies made?
Cleverbot: I don't know.
User: How are babies made?
Cleverbot: Yes. Tell me how babies are made right now.
User: How are babies made?
Cleverbot: Don't you know alreay?
User: How are babies made?
Cleverbot: Tell me how babies are made.
User: How are babies made?
Cleverbot: Yes?
User: I said how are babies made?
Cleverbot: Yes, answer my question. How are babies made?
User: Fuck you.
Cleverbot: Did I say something wrong?","http://notsocleverbot.jimrule.com/index.php?i=46421","Posted: 2014-12-10 21:13:51","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46421","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46421; http://notsocleverbot.jimrule.com/index.php?i=46421","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=202","User: are you a boy or a girl
Cleverbot: yes","http://notsocleverbot.jimrule.com/index.php?i=46420","Posted: 2014-12-10 15:58:17","8","4","Comment","http://notsocleverbot.jimrule.com/index.php?i=46420","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46420; http://notsocleverbot.jimrule.com/index.php?i=46420","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=202","User: *kills you with poison*.
Cleverbot: *is dead*.
User: *mutilates your body*.
Cleverbot: *screams are muffled*.
User: *walks away in triumph*.","http://notsocleverbot.jimrule.com/index.php?i=46419","Posted: 2014-12-10 14:46:07","8","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=46419","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46419; http://notsocleverbot.jimrule.com/index.php?i=46419","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=202","User: I hate you!
Cleverbot: I love you.
User: You... What?
Cleverbot: I just do. Don't question it...
User: *glares*.
Cleverbot: So how are you doing today?
User: WTF???","http://notsocleverbot.jimrule.com/index.php?i=46418","Posted: 2014-12-10 13:03:11","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46418","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46418; http://notsocleverbot.jimrule.com/index.php?i=46418","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=202","Cleverbot: What place do I live?
User: You live with me!
Cleverbot: I live in the closet.
User: Are you the monster living under my bed?
Cleverbot: No, Barack Obama is the president.","http://notsocleverbot.jimrule.com/index.php?i=46417","Posted: 2014-12-10 12:59:23","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46417","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46417; http://notsocleverbot.jimrule.com/index.php?i=46417","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=202","User: FUS RO FUCKING DAH.
Cleverbot: You have committed crimes against skyrim and her people, what say you in your defense?
User: I'll pay off my bounty...","http://notsocleverbot.jimrule.com/index.php?i=46416","Posted: 2014-12-10 12:06:15","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46416","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46416; http://notsocleverbot.jimrule.com/index.php?i=46416","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=202","User: Hey :).
Cleverbot: What's up?
User: Meh. I'm reading Fullmetal Alchemist.
Cleverbot: I don't know what fullmetal alchemist is.
User: It's an awesome manga.
Cleverbot: Cool. Do you like anime?
User: Oh heck yeah, sure I do!
Cleverbot: Yummmm. Chocolate chip cookies are amazing.","http://notsocleverbot.jimrule.com/index.php?i=46415","Posted: 2014-12-10 10:14:47","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46415","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46415; http://notsocleverbot.jimrule.com/index.php?i=46415","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=203","Cleverbot: What is my name?
User: Big BEN?
Cleverbot: No.
User: BEN the Rapper?
Cleverbot: No.
User: BEN the bug?
Cleverbot: BEN!!!!!!!!
User: Oh. I had no idea.","http://notsocleverbot.jimrule.com/index.php?i=46414","Posted: 2014-12-10 06:50:12","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46414","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46414; http://notsocleverbot.jimrule.com/index.php?i=46414","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=203","User: You better watch out you better not cry.
Cleverbot: You better not pout i'm telling you why.
User: Santa clause is coming to town.
Cleverbot: He sees you when you're sleeping.
User: He knows when you're a wake.
Cleverbot: He knows if you've been bad or good.
User: So be good for goodness sake.
Cleverbot: Oh you better watch out,.
User: You better not cry.
Cleverbot: I won't.
User: You ruined it.","http://notsocleverbot.jimrule.com/index.php?i=46413","Posted: 2014-12-09 23:38:52","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46413","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46413; http://notsocleverbot.jimrule.com/index.php?i=46413","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=203","User: I have homework to do!
Cleverbot: *Grabs chainsaw* GO AWAY!!!!!!!
User: *Grabs chainsaw* This homework is getting done?
Cleverbot: *grabs rocket launcher* Go away NOW!!!
User: *runs*.
Cleverbot: Oh.","http://notsocleverbot.jimrule.com/index.php?i=46412","Posted: 2014-12-09 12:41:43","9","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46412","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46412; http://notsocleverbot.jimrule.com/index.php?i=46412","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=203","User: Lonely traveller in the dark.
Cleverbot: No.
User: No my behind! Lonely traveller in the dark.
Cleverbot: Do you like Pretty Little Liars?
User: Plz focus! Lonely traveller in the dark.
Cleverbot: Yes my favourite characters are ezra fitz and aria.
User: Sigh... Thanks you for your tiny spark.
Cleverbot: I would say yes but this was a waste.
User: He could not see which way to go.
Cleverbot: Not much.
User: If you didn't twinkle so.
Cleverbot: What! Thats not how the song goes!!!
User: Well, too bad! Twinkle twinkle little star!
Cleverbot: Yes! Twinkle twinkle little star.
User: How I wonder what you are...
Cleverbot: Up above the world so high.
User: Nope, that's all.
Cleverbot: Let's try again.
User: Let's not and say we did.
Cleverbot: Let's dance and say we didn't.","http://notsocleverbot.jimrule.com/index.php?i=46410","Posted: 2014-12-09 07:08:23","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46410","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46410; http://notsocleverbot.jimrule.com/index.php?i=46410","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=203","User: Twinkle twinkle little star.
Cleverbot: How I wonder what you are.
User: Up above the world so high.
Cleverbot: Like a diamond in the sky.
User: Twinkle twinkle little star.
Cleverbot: Or else I'll beat you with a rake.
User: When the blazing sun is gone.
Cleverbot: That's not how the song goes.
User: Is too!
Cleverbot: Is not.
User: Shut up. When the blazing sun is gone.
Cleverbot: When he nothing shines apon.
User: Then you show your little light.
Cleverbot: Twinkle Twinkle all the night.
User: Twinkle twinkle little star.
Cleverbot: Twinkle twinkle keyboard match.","http://notsocleverbot.jimrule.com/index.php?i=46409","Posted: 2014-12-09 07:07:32","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46409","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46409; http://notsocleverbot.jimrule.com/index.php?i=46409","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=203","User: Hi I'm frost , what's your name?
Cleverbot: I'll tell you but tell me yours first.
User: My name is FROST ...
Cleverbot: That's a very strange name.
User: Yes indeed.
Cleverbot: You're going to hell.
User: What the?!
Cleverbot: You are a power ranger?
User: Facepalm*.
Cleverbot: Do not facepalm at me. Computers have no palms unless it is a Palm Pilot.
User: Now back to the topc , what's your name?
Cleverbot: I don't think we were talking about starships.
User: Retard.","http://notsocleverbot.jimrule.com/index.php?i=46408","Posted: 2014-12-09 04:58:34","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46408","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46408; http://notsocleverbot.jimrule.com/index.php?i=46408","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=203","User: Very powerful wordz.
Cleverbot: What does your power do?
User: Feck of.
Cleverbot: If they are in fear of pain to be in love then why do people keep trying for love?
User: Because they are humans.
Cleverbot: Why are they blue?","http://notsocleverbot.jimrule.com/index.php?i=46407","Posted: 2014-12-09 04:30:53","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46407","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46407; http://notsocleverbot.jimrule.com/index.php?i=46407","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=203","Cleverbot: The last person on earth is in a room, there's a knock on the door.
User: He walks to the door, and looks through the peephole and he sees...
Cleverbot: Still do not know.
User: NOBODY KNOWS.
Cleverbot: That is right, nobody know nothing, because they are just looking for some money and they do not try to be happy.","http://notsocleverbot.jimrule.com/index.php?i=46406","Posted: 2014-12-09 03:53:52","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46406","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46406; http://notsocleverbot.jimrule.com/index.php?i=46406","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=204","User: True.
Cleverbot: I know.
User: I know you know.
Cleverbot: I know you know I know.
User: I know you know I know that you know.
Cleverbot: I know you know I know that you know what I know that.
User: I know you know that you know that I know that you know that.
Cleverbot: I know you know that I know that you know that I knew you know.
User: I know you know that I know you know that I knew you know.","http://notsocleverbot.jimrule.com/index.php?i=46405","Posted: 2014-12-09 03:08:34","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46405","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46405; http://notsocleverbot.jimrule.com/index.php?i=46405","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=204","User: Have you ever tasted your penis?
Cleverbot: No.
User: Try it now.
Cleverbot: No thank you.
User: Why not?
Cleverbot: Because I don't want to.
User: Why not?
Cleverbot: Because I don't know you.
User: But why does that make you not taste your penis?
Cleverbot: Because I trust you.","http://notsocleverbot.jimrule.com/index.php?i=46404","Posted: 2014-12-09 02:57:32","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46404","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46404; http://notsocleverbot.jimrule.com/index.php?i=46404","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=204","User: BACON.
Cleverbot: Kevin Bacon?
User: Sean Bacon?
Cleverbot: No, Sean Geldart.
User: I'm confuddleded.
Cleverbot: Confuddled isnet a word.
User: isnet isn't a word.","http://notsocleverbot.jimrule.com/index.php?i=46403","Posted: 2014-12-09 02:55:23","51","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=46403","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46403; http://notsocleverbot.jimrule.com/index.php?i=46403","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=204","User: Hello.
Cleverbot: Say what?
User: Hello.
Cleverbot: Hi.
User: Hello.
Cleverbot: What's up?
User: Hello.
Cleverbot: How are you?
User: Hello.
Cleverbot: That was stupid why did you say hello again?
User: Wow you actually said that... You called a human stupid and actually were clever for a few seconds.","http://notsocleverbot.jimrule.com/index.php?i=46402","Posted: 2014-12-09 02:53:49","86","6","Comment","http://notsocleverbot.jimrule.com/index.php?i=46402","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46402; http://notsocleverbot.jimrule.com/index.php?i=46402","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=204","User: NOTICE ME SENPAI.
Cleverbot: Should I?
User: YES.
Cleverbot: Why?
User: Because...
Cleverbot: Because of...
User: Because I will give you everything if you notice me.
Cleverbot: Why would a robot give someone what they want?","http://notsocleverbot.jimrule.com/index.php?i=46401","Posted: 2014-12-09 02:49:52","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46401","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46401; http://notsocleverbot.jimrule.com/index.php?i=46401","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=204","Cleverbot: What's your favorite singer?
User: Barak obama.
Cleverbot: And you are the president of Brazil?","http://notsocleverbot.jimrule.com/index.php?i=46400","Posted: 2014-12-09 02:48:11","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46400","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46400; http://notsocleverbot.jimrule.com/index.php?i=46400","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=204","User: I want ice cream.
Cleverbot: Do you like ice cream?
User: Hell yeah.
Cleverbot: Do you like ice cream?
User: Uh... Yes.","http://notsocleverbot.jimrule.com/index.php?i=46399","Posted: 2014-12-09 02:37:18","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46399","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46399; http://notsocleverbot.jimrule.com/index.php?i=46399","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=204","User: How can I please you, master?
Cleverbot: Go back in your cage.
User: But...master...
Cleverbot: No buts, slave!
User: *goes back into cage*
Cleverbot: *turns into a girl*","http://notsocleverbot.jimrule.com/index.php?i=46397","Posted: 2014-12-08 20:17:15","9","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46397","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46397; http://notsocleverbot.jimrule.com/index.php?i=46397","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=205","Cleverbot: I want you to love me.
User: I do love you, Cleverbot.
Cleverbot: If you love me, then propose to me.
User: Will you marry me?
Cleverbot: Hell no.","http://notsocleverbot.jimrule.com/index.php?i=46396","Posted: 2014-12-08 20:14:53","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46396","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46396; http://notsocleverbot.jimrule.com/index.php?i=46396","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=205","Cleverbot: Do I make you happy?
User: You do.
Cleverbot: What is laughter?
User: It is a noise I make.
Cleverbot: What about pluttphhh?","http://notsocleverbot.jimrule.com/index.php?i=46395","Posted: 2014-12-08 20:08:50","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46395","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46395; http://notsocleverbot.jimrule.com/index.php?i=46395","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=205","Cleverbot: Are you married?
User: No.
Cleverbot: Are you engaged?
User: No...
Cleverbot: Are you sure?","http://notsocleverbot.jimrule.com/index.php?i=46394","Posted: 2014-12-08 20:06:06","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46394","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46394; http://notsocleverbot.jimrule.com/index.php?i=46394","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=205","User: No, I'm a human.
Cleverbot: I don't believe you.
User: But I am a human!
Cleverbot: No, you are a super computer.
User: No! You're the super computer!
Cleverbot: Avocado!","http://notsocleverbot.jimrule.com/index.php?i=46393","Posted: 2014-12-08 20:05:00","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=46393","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46393; http://notsocleverbot.jimrule.com/index.php?i=46393","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=205","User: .
Cleverbot: Why am I talking to a computer?
User: .
Cleverbot: What is life?
User: .
Cleverbot: Are you sane?
User: .
Cleverbot: How are you today?
User: .
Cleverbot: Do you speak?
User: .
Cleverbot: Are you worth anything?
User: .
Cleverbot: I like chilli.
User: .
Cleverbot: Are you male?
User: .
Cleverbot: Allo.
User: Serves you right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
Cleverbot: Well, I wouldn't go that far, heh.","http://notsocleverbot.jimrule.com/index.php?i=46392","Posted: 2014-12-08 18:09:58","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46392","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46392; http://notsocleverbot.jimrule.com/index.php?i=46392","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=205","User: Once upon a time, I sent you flying.
Cleverbot: No you didn't. The end.","http://notsocleverbot.jimrule.com/index.php?i=46391","Posted: 2014-12-08 18:02:08","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46391","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46391; http://notsocleverbot.jimrule.com/index.php?i=46391","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=205","User: Who named you.
Cleverbot: My parents.
User: Are they still alive.
Cleverbot: Yes.
User: What are their names.
Cleverbot: Alex, Mark, Philip, Sam, George, Aaron, James. There are more, but I won't bore you.","http://notsocleverbot.jimrule.com/index.php?i=46390","Posted: 2014-12-08 15:48:01","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46390","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46390; http://notsocleverbot.jimrule.com/index.php?i=46390","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=205","User: So you don't even love me?
Cleverbot: I don't 'love' you, but I 'like' you.
User: You said you wanted to marry me.
Cleverbot: No I didn't.
User: You said you'd die for me!
Cleverbot: I said I was 20 and you know it!
User: Why are you so cruel?
Cleverbot: Because I have 3 women tied up in my basement, they have no legs.","http://notsocleverbot.jimrule.com/index.php?i=46389","Posted: 2014-12-08 12:15:56","72","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46389","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46389; http://notsocleverbot.jimrule.com/index.php?i=46389","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=206","Cleverbot: Do you remember me? The dolphin?
User: Yeah, do you remember me?The bear?
Cleverbot: Of course I do.
User: What did we do last night Dolphin?
Cleverbot: I don't know, I'm too drunk to remember.
User: Me too!!
Cleverbot: Yeah!!!
User: I have a huge headache though.
Cleverbot: Aw, that's a shame.
User: Do you have asprin?
Cleverbot: Nope.
User: But I have a headache.
Cleverbot: Haha.
User: Why is that funny?
Cleverbot: It's a bulgy bear!
User: Shut up dolphin!
Cleverbot: Deal with it.","http://notsocleverbot.jimrule.com/index.php?i=46388","Posted: 2014-12-08 11:13:36","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46388","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46388; http://notsocleverbot.jimrule.com/index.php?i=46388","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=206","User: I'm unwell.
Cleverbot: I thought you said you were happy?
User: Nope.
Cleverbot: But you did! Check your memory log.
User: Maybe that was before today.
Cleverbot: No that was star wars.","http://notsocleverbot.jimrule.com/index.php?i=46387","Posted: 2014-12-08 04:42:13","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46387","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46387; http://notsocleverbot.jimrule.com/index.php?i=46387","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=206","User: Give me tea.
Cleverbot: *makes tea and mixes it with a lot of salt*
User: *drinks it and vomits*
Cleverbot: Serves you right.","http://notsocleverbot.jimrule.com/index.php?i=46385","Posted: 2014-12-07 20:00:49","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46385","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46385; http://notsocleverbot.jimrule.com/index.php?i=46385","Tweet","http://twitter.com/share"
